chr,start,end,q-val,ind,MarkerName
19,45030783,45030783,0.765405405,10149,unspec
19,45031102,45031102,1,10150,unspec
19,45031241,45031241,1,10151,unspec
19,45031736,45031736,0.722846442,10152,unspec
19,45032052,45032052,1,10153,unspec
19,45032289,45032289,1,10154,unspec
19,45032373,45032373,1,10155,unspec
19,45032778,45032778,1,10156,unspec
19,45032803,45032803,1,10157,unspec
19,45032856,45032856,1,10158,unspec
19,45032957,45032957,1,10159,unspec
19,45033700,45033700,1,10160,unspec
19,45033762,45033762,1,10161,unspec
19,45033857,45033857,1,10162,unspec
19,45034127,45034127,0.830594901,10163,unspec
19,45034159,45034159,0.761453397,10164,unspec
19,45034521,45034521,1,10165,unspec
19,45036955,45036955,1,10166,unspec
19,45037243,45037243,1,10167,unspec
19,45037358,45037358,1,10168,unspec
19,45038120,45038120,0.765405405,10169,unspec
19,45038156,45038156,1,10170,unspec
19,45038427,45038427,0.869319493,10171,unspec
19,45038524,45038524,1,10172,unspec
19,45039213,45039213,1,10173,unspec
19,45040115,45040115,0.852184927,10174,unspec
19,45040497,45040497,0.17768595,10175,CLASRP
19,45040529,45040529,1,10176,unspec
19,45040683,45040683,1,10177,unspec
19,45041093,45041093,1,10178,unspec
19,45041110,45041110,1,10179,unspec
19,45041255,45041255,1,10180,unspec
19,45041444,45041444,0.820414938,10181,unspec
19,45041562,45041562,1,10182,unspec
19,45042176,45042176,1,10183,unspec
19,45042304,45042304,1,10184,unspec
19,45042880,45042880,0.830594901,10185,unspec
19,45043361,45043361,1,10186,unspec
19,45043362,45043362,1,10187,unspec
19,45043803,45043803,1,10188,unspec
19,45043880,45043880,0.81669627,10189,unspec
19,45044016,45044016,1,10190,unspec
19,45044325,45044325,1,10191,unspec
19,45044772,45044772,0.775059382,10192,unspec
19,45044997,45044997,0.650480769,10193,unspec
19,45045101,45045101,0.877290837,10194,unspec
19,45045244,45045244,1,10195,unspec
19,45045517,45045517,1,10196,unspec
19,45045877,45045877,1,10197,unspec
19,45046755,45046755,1,10198,unspec
19,45046766,45046766,1,10199,unspec
19,45046888,45046888,0.699115044,10200,unspec
19,45047149,45047149,1,10201,unspec
19,45047229,45047229,1,10202,unspec
19,45048007,45048007,1,10203,unspec
19,45048940,45048940,0.829007634,10204,unspec
19,45049329,45049329,1,10205,unspec
19,45049635,45049635,1,10206,unspec
19,45050042,45050042,1,10207,unspec
19,45050282,45050282,1,10208,unspec
19,45050546,45050546,0.869319493,10209,unspec
19,45050742,45050742,1,10210,unspec
19,45050800,45050800,1,10211,unspec
19,45051130,45051130,1,10212,unspec
19,45051621,45051621,0.868329466,10213,unspec
19,45051729,45051729,1,10214,unspec
19,45051730,45051730,1,10215,unspec
19,45052872,45052872,1,10216,unspec
19,45053404,45053404,1,10217,unspec
19,45053509,45053509,1,10218,unspec
19,45053677,45053677,1,10219,unspec
19,45053960,45053960,1,10220,unspec
19,45054044,45054044,1,10221,unspec
19,45054397,45054397,1,10222,unspec
19,45054485,45054485,1,10223,unspec
19,45055130,45055130,1,10224,unspec
19,45055399,45055399,1,10225,unspec
19,45056143,45056143,0.81669627,10226,unspec
19,45056260,45056260,1,10227,unspec
19,45056299,45056299,1,10228,unspec
19,45056541,45056541,1,10229,unspec
19,45057105,45057105,1,10230,unspec
19,45057115,45057115,0.765405405,10231,unspec
19,45058233,45058233,1,10232,unspec
19,45058493,45058493,1,10233,unspec
19,45059099,45059099,0.841729581,10234,unspec
19,45059116,45059116,0.816157635,10235,unspec
19,45059258,45059258,1,10236,unspec
19,45059424,45059424,0.608280255,10237,unspec
19,45059613,45059613,1,10238,unspec
19,45059782,45059782,1,10239,unspec
19,45059930,45059930,0.650480769,10240,unspec
19,45059956,45059956,1,10241,unspec
19,45059984,45059984,1,10242,unspec
19,45059997,45059997,1,10243,unspec
19,45060437,45060437,0.861037394,10244,unspec
19,45060735,45060735,1,10245,unspec
19,45061657,45061657,1,10246,unspec
19,45064390,45064390,1,10247,unspec
19,45064410,45064410,1,10248,unspec
19,45064722,45064722,1,10249,unspec
19,45065114,45065114,0.817035775,10250,unspec
19,45065521,45065521,1,10251,unspec
19,45065537,45065537,0.765405405,10252,unspec
19,45065751,45065751,1,10253,unspec
19,45066793,45066793,0.841208791,10254,unspec
19,45068523,45068523,1,10255,unspec
19,45068642,45068642,0.830594901,10256,unspec
19,45068645,45068645,1,10257,unspec
19,45068714,45068714,1,10258,unspec
19,45068774,45068774,1,10259,unspec
19,45069993,45069993,1,10260,unspec
19,45070147,45070147,1,10261,unspec
19,45070304,45070304,1,10262,unspec
19,45070739,45070739,1,10263,unspec
19,45070927,45070927,1,10264,unspec
19,45070981,45070981,1,10265,unspec
19,45071224,45071224,1,10266,unspec
19,45071408,45071408,1,10267,unspec
19,45071497,45071497,1,10268,unspec
19,45071542,45071542,1,10269,unspec
19,45071958,45071958,1,10270,unspec
19,45072405,45072405,1,10271,unspec
19,45072775,45072775,1,10272,unspec
19,45073456,45073456,1,10273,unspec
19,45075054,45075054,1,10274,unspec
19,45075441,45075441,1,10275,unspec
19,45075584,45075584,1,10276,unspec
19,45075984,45075984,1,10277,unspec
19,45076689,45076689,1,10278,unspec
19,45077114,45077114,1,10279,unspec
19,45077818,45077818,1,10280,unspec
19,45078695,45078695,1,10281,unspec
19,45079030,45079030,1,10282,unspec
19,45079144,45079144,0.852184927,10283,unspec
19,45079390,45079390,1,10284,unspec
19,45079834,45079834,0.845660881,10285,unspec
19,45080326,45080326,0.830594901,10286,unspec
19,45080765,45080765,0.818197136,10287,unspec
19,45080964,45080964,1,10288,unspec
19,45081127,45081127,1,10289,unspec
19,45081284,45081284,0.868179174,10290,unspec
19,45081434,45081434,1,10291,unspec
19,45081475,45081475,1,10292,unspec
19,45081719,45081719,0.727838828,10293,unspec
19,45081909,45081909,1,10294,unspec
19,45081916,45081916,1,10295,unspec
19,45082448,45082448,1,10296,unspec
19,45082596,45082596,1,10297,unspec
19,45082649,45082649,1,10298,unspec
19,45082828,45082828,0.817035775,10299,unspec
19,45083173,45083173,1,10300,unspec
19,45083214,45083214,1,10301,unspec
19,45083240,45083240,1,10302,unspec
19,45083283,45083283,1,10303,unspec
19,45083473,45083473,1,10304,unspec
19,45083747,45083747,1,10305,unspec
19,45083782,45083782,1,10306,unspec
19,45083788,45083788,1,10307,unspec
19,45083789,45083789,1,10308,unspec
19,45083958,45083958,1,10309,unspec
19,45083977,45083977,1,10310,unspec
19,45084009,45084009,1,10311,unspec
19,45084078,45084078,1,10312,unspec
19,45084084,45084084,1,10313,unspec
19,45084147,45084147,1,10314,unspec
19,45084148,45084148,1,10315,unspec
19,45084395,45084395,1,10316,unspec
19,45084547,45084547,1,10317,unspec
19,45084757,45084757,1,10318,unspec
19,45084787,45084787,1,10319,unspec
19,45084833,45084833,1,10320,unspec
19,45084881,45084881,1,10321,unspec
19,45084908,45084908,1,10322,unspec
19,45084960,45084960,0.81669627,10323,unspec
19,45085140,45085140,1,10324,unspec
19,45085204,45085204,1,10325,unspec
19,45085313,45085313,1,10326,unspec
19,45085511,45085511,1,10327,unspec
19,45085715,45085715,1,10328,unspec
19,45085755,45085755,1,10329,unspec
19,45085820,45085820,1,10330,unspec
19,45085821,45085821,1,10331,unspec
19,45086157,45086157,1,10332,unspec
19,45086281,45086281,1,10333,unspec
19,45086337,45086337,1,10334,unspec
19,45086407,45086407,1,10335,unspec
19,45086866,45086866,1,10336,unspec
19,45086926,45086926,1,10337,unspec
19,45086944,45086944,1,10338,unspec
19,45086979,45086979,1,10339,unspec
19,45087166,45087166,1,10340,unspec
19,45087591,45087591,1,10341,unspec
19,45087730,45087730,1,10342,unspec
19,45087826,45087826,0.81669627,10343,unspec
19,45087988,45087988,1,10344,unspec
19,45087999,45087999,1,10345,unspec
19,45088001,45088001,1,10346,unspec
19,45088007,45088007,1,10347,unspec
19,45088086,45088086,1,10348,unspec
19,45088095,45088095,0.830594901,10349,unspec
19,45088420,45088420,1,10350,unspec
19,45088482,45088482,1,10351,unspec
19,45088513,45088513,0.722846442,10352,unspec
19,45088601,45088601,1,10353,unspec
19,45088725,45088725,1,10354,unspec
19,45088980,45088980,1,10355,unspec
19,45089217,45089217,1,10356,unspec
19,45089695,45089695,1,10357,unspec
19,45090031,45090031,1,10358,unspec
19,45090912,45090912,1,10359,unspec
19,45091246,45091246,1,10360,unspec
19,45091337,45091337,1,10361,unspec
19,45091584,45091584,1,10362,unspec
19,45091745,45091745,1,10363,unspec
19,45091941,45091941,1,10364,unspec
19,45091997,45091997,1,10365,unspec
19,45092019,45092019,1,10366,unspec
19,45092440,45092440,1,10367,unspec
19,45092441,45092441,1,10368,unspec
19,45092442,45092442,1,10369,unspec
19,45092444,45092444,1,10370,unspec
19,45092450,45092450,1,10371,unspec
19,45092483,45092483,1,10372,unspec
19,45092507,45092507,0.820802621,10373,unspec
19,45092518,45092518,1,10374,unspec
19,45092532,45092532,1,10375,unspec
19,45093023,45093023,1,10376,unspec
19,45093195,45093195,0.755737705,10377,unspec
19,45093259,45093259,1,10378,unspec
19,45093275,45093275,1,10379,unspec
19,45093377,45093377,1,10380,unspec
19,45093628,45093628,1,10381,unspec
19,45093955,45093955,1,10382,unspec
19,45093965,45093965,1,10383,unspec
19,45094014,45094014,0.820414938,10384,unspec
19,45094018,45094018,1,10385,unspec
19,45094411,45094411,1,10386,unspec
19,45094479,45094479,1,10387,unspec
19,45094590,45094590,1,10388,unspec
19,45094602,45094602,1,10389,unspec
19,45094834,45094834,0.861037394,10390,unspec
19,45094904,45094904,1,10391,unspec
19,45094934,45094934,1,10392,unspec
19,45095089,45095089,1,10393,unspec
19,45095091,45095091,1,10394,unspec
19,45095517,45095517,1,10395,unspec
19,45096351,45096351,1,10396,unspec
19,45096742,45096742,0.596254682,10397,unspec
19,45097033,45097033,1,10398,unspec
19,45097328,45097328,0.806510682,10399,unspec
19,45097375,45097375,1,10400,unspec
19,45097526,45097526,1,10401,unspec
19,45097733,45097733,1,10402,unspec
19,45097816,45097816,1,10403,unspec
19,45098217,45098217,1,10404,unspec
19,45098309,45098309,1,10405,unspec
19,45098323,45098323,1,10406,unspec
19,45098343,45098343,1,10407,unspec
19,45098710,45098710,1,10408,unspec
19,45099220,45099220,1,10409,unspec
19,45099510,45099510,1,10410,unspec
19,45099523,45099523,0.765405405,10411,unspec
19,45099592,45099592,1,10412,unspec
19,45099604,45099604,0.851278772,10413,unspec
19,45099981,45099981,1,10414,unspec
19,45100162,45100162,1,10415,unspec
19,45100678,45100678,1,10416,unspec
19,45100704,45100704,1,10417,unspec
19,45100788,45100788,1,10418,unspec
19,45100859,45100859,1,10419,unspec
19,45100905,45100905,1,10420,unspec
19,45101270,45101270,1,10421,unspec
19,45101595,45101595,1,10422,unspec
19,45102017,45102017,1,10423,unspec
19,45102050,45102050,1,10424,unspec
19,45102523,45102523,1,10425,unspec
19,45102550,45102550,1,10426,unspec
19,45102576,45102576,0.869319493,10427,unspec
19,45102867,45102867,1,10428,unspec
19,45102883,45102883,1,10429,unspec
19,45102973,45102973,1,10430,unspec
19,45103213,45103213,1,10431,unspec
19,45103292,45103292,1,10432,unspec
19,45103725,45103725,1,10433,unspec
19,45103881,45103881,0.765405405,10434,unspec
19,45104090,45104090,0.830671378,10435,unspec
19,45104551,45104551,1,10436,unspec
19,45104671,45104671,1,10437,unspec
19,45104749,45104749,1,10438,unspec
19,45104878,45104878,0.761453397,10439,unspec
19,45105306,45105306,1,10440,unspec
19,45105574,45105574,1,10441,unspec
19,45105643,45105643,1,10442,unspec
19,45105644,45105644,0.876141553,10443,unspec
19,45105908,45105908,1,10444,unspec
19,45106254,45106254,1,10445,unspec
19,45106257,45106257,1,10446,unspec
19,45106382,45106382,0.820802621,10447,unspec
19,45106409,45106409,0.888382435,10448,unspec
19,45106449,45106449,1,10449,unspec
19,45106535,45106535,1,10450,unspec
19,45106966,45106966,1,10451,unspec
19,45109982,45109982,1,10452,unspec
19,45110129,45110129,1,10453,unspec
19,45110426,45110426,1,10454,unspec
19,45110526,45110526,1,10455,unspec
19,45111343,45111343,1,10456,unspec
19,45111577,45111577,1,10457,unspec
19,45111781,45111781,1,10458,unspec
19,45111907,45111907,0.861037394,10459,unspec
19,45111950,45111950,1,10460,unspec
19,45112086,45112086,1,10461,unspec
19,45112599,45112599,0.81669627,10462,unspec
19,45113003,45113003,1,10463,unspec
19,45113686,45113686,1,10464,unspec
19,45113724,45113724,1,10465,unspec
19,45114005,45114005,1,10466,unspec
19,45114032,45114032,1,10467,unspec
19,45114466,45114466,1,10468,unspec
19,45114528,45114528,1,10469,unspec
19,45114710,45114710,0.763692308,10470,unspec
19,45114728,45114728,1,10471,unspec
19,45114911,45114911,1,10472,unspec
19,45115644,45115644,1,10473,unspec
19,45115701,45115701,0.821401078,10474,unspec
19,45115779,45115779,1,10475,unspec
19,45116142,45116142,1,10476,unspec
19,45116248,45116248,1,10477,unspec
19,45116258,45116258,1,10478,unspec
19,45116394,45116394,1,10479,unspec
19,45116397,45116397,1,10480,unspec
19,45116688,45116688,1,10481,unspec
19,45117043,45117043,1,10482,unspec
19,45117255,45117255,0.862089552,10483,unspec
19,45117259,45117259,0.767108753,10484,unspec
19,45117402,45117402,1,10485,unspec
19,45118242,45118242,0.821401078,10486,unspec
19,45118499,45118499,1,10487,unspec
19,45118925,45118925,1,10488,unspec
19,45119062,45119062,1,10489,unspec
19,45120208,45120208,1,10490,unspec
19,45120209,45120209,1,10491,unspec
19,45120259,45120259,1,10492,unspec
19,45120368,45120368,0.820802621,10493,unspec
19,45120381,45120381,1,10494,unspec
19,45120512,45120512,1,10495,unspec
19,45120525,45120525,0.722846442,10496,unspec
19,45121045,45121045,1,10497,unspec
19,45121729,45121729,1,10498,unspec
19,45121802,45121802,1,10499,unspec
19,45121974,45121974,1,10500,unspec
19,45123304,45123304,0.81669627,10501,unspec
19,45123977,45123977,1,10502,unspec
19,45124824,45124824,1,10503,unspec
19,45124947,45124947,0.821401078,10504,unspec
19,45125306,45125306,0.768115942,10505,unspec
19,45125308,45125308,1,10506,unspec
19,45125311,45125311,1,10507,unspec
19,45125508,45125508,1,10508,unspec
19,45125509,45125509,1,10509,unspec
19,45125680,45125680,1,10510,unspec
19,45125846,45125846,1,10511,unspec
19,45125891,45125891,1,10512,unspec
19,45125908,45125908,1,10513,unspec
19,45126011,45126011,1,10514,unspec
19,45126481,45126481,1,10515,unspec
19,45126557,45126557,1,10516,unspec
19,45126703,45126703,1,10517,unspec
19,45127102,45127102,1,10518,unspec
19,45127106,45127106,1,10519,unspec
19,45127899,45127899,1,10520,unspec
19,45127990,45127990,1,10521,unspec
19,45127992,45127992,1,10522,unspec
19,45127994,45127994,1,10523,unspec
19,45128472,45128472,1,10524,unspec
19,45128547,45128547,1,10525,unspec
19,45128558,45128558,1,10526,unspec
19,45128838,45128838,1,10527,unspec
19,45129260,45129260,1,10528,unspec
19,45129279,45129279,1,10529,unspec
19,45129823,45129823,1,10530,unspec
19,45130428,45130428,1,10531,unspec
19,45130736,45130736,1,10532,unspec
19,45131092,45131092,1,10533,unspec
19,45131133,45131133,1,10534,unspec
19,45131297,45131297,1,10535,unspec
19,45131424,45131424,1,10536,unspec
19,45131596,45131596,1,10537,unspec
19,45131778,45131778,1,10538,unspec
19,45131834,45131834,1,10539,unspec
19,45132066,45132066,1,10540,unspec
19,45132943,45132943,1,10541,unspec
19,45133061,45133061,1,10542,unspec
19,45133364,45133364,1,10543,unspec
19,45133369,45133369,1,10544,unspec
19,45133481,45133481,1,10545,unspec
19,45133999,45133999,1,10546,unspec
19,45134086,45134086,0.862089552,10547,unspec
19,45134713,45134713,1,10548,unspec
19,45134987,45134987,1,10549,unspec
19,45135064,45135064,1,10550,unspec
19,45135096,45135096,1,10551,unspec
19,45135247,45135247,1,10552,unspec
19,45135327,45135327,1,10553,unspec
19,45135357,45135357,0.81669627,10554,unspec
19,45135463,45135463,1,10555,unspec
19,45135490,45135490,1,10556,unspec
19,45135574,45135574,1,10557,unspec
19,45136458,45136458,1,10558,unspec
19,45136730,45136730,1,10559,unspec
19,45136866,45136866,1,10560,unspec
19,45137025,45137025,1,10561,unspec
19,45137043,45137043,1,10562,unspec
19,45137045,45137045,0.821401078,10563,unspec
19,45137143,45137143,1,10564,unspec
19,45137507,45137507,1,10565,unspec
19,45137679,45137679,1,10566,unspec
19,45137833,45137833,1,10567,unspec
19,45137848,45137848,1,10568,unspec
19,45138649,45138649,1,10569,unspec
19,45138650,45138650,0.771773221,10570,unspec
19,45138671,45138671,1,10571,unspec
19,45138786,45138786,0.806510682,10572,unspec
19,45138960,45138960,1,10573,unspec
19,45139287,45139287,1,10574,unspec
19,45139302,45139302,1,10575,unspec
19,45139432,45139432,0.806510682,10576,unspec
19,45139751,45139751,1,10577,unspec
19,45140094,45140094,1,10578,unspec
19,45140113,45140113,1,10579,unspec
19,45140632,45140632,1,10580,unspec
19,45140699,45140699,1,10581,unspec
19,45141096,45141096,1,10582,unspec
19,45141462,45141462,1,10583,unspec
19,45141518,45141518,1,10584,unspec
19,45141670,45141670,1,10585,unspec
19,45141695,45141695,0.706724512,10586,unspec
19,45141811,45141811,1,10587,unspec
19,45141963,45141963,1,10588,unspec
19,45142295,45142295,1,10589,unspec
19,45142489,45142489,1,10590,unspec
19,45143003,45143003,1,10591,unspec
19,45143774,45143774,0.597306397,10592,unspec
19,45143837,45143837,1,10593,unspec
19,45144050,45144050,1,10594,unspec
19,45144638,45144638,0.817035775,10595,unspec
19,45144670,45144670,0.654846336,10596,unspec
19,45144962,45144962,0.856656151,10597,unspec
19,45145245,45145245,0.79184598,10598,unspec
19,45146113,45146113,1,10599,unspec
19,45146128,45146128,1,10600,unspec
19,45146580,45146580,1,10601,unspec
19,45146841,45146841,1,10602,unspec
19,45146995,45146995,1,10603,unspec
19,45147128,45147128,1,10604,unspec
19,45147413,45147413,0.654846336,10605,unspec
19,45147430,45147430,1,10606,unspec
19,45147455,45147455,1,10607,unspec
19,45147961,45147961,1,10608,unspec
19,45147979,45147979,1,10609,unspec
19,45148447,45148447,1,10610,unspec
19,45148821,45148821,1,10611,unspec
19,45148935,45148935,1,10612,unspec
19,45149087,45149087,1,10613,unspec
19,45149104,45149104,1,10614,unspec
19,45149268,45149268,1,10615,unspec
19,45149782,45149782,1,10616,unspec
19,45149797,45149797,1,10617,unspec
19,45149968,45149968,1,10618,unspec
19,45149969,45149969,1,10619,unspec
19,45149976,45149976,1,10620,unspec
19,45150098,45150098,1,10621,unspec
19,45150133,45150133,1,10622,unspec
19,45150264,45150264,1,10623,unspec
19,45150625,45150625,1,10624,unspec
19,45151088,45151088,1,10625,unspec
19,45152075,45152075,1,10626,unspec
19,45154082,45154082,1,10627,unspec
19,45154206,45154206,1,10628,unspec
19,45154228,45154228,1,10629,unspec
19,45154245,45154245,0.846317186,10630,unspec
19,45154898,45154898,1,10631,unspec
19,45154988,45154988,1,10632,unspec
19,45155136,45155136,1,10633,unspec
19,45155329,45155329,1,10634,unspec
19,45155897,45155897,1,10635,unspec
19,45156019,45156019,1,10636,unspec
19,45156148,45156148,1,10637,unspec
19,45156348,45156348,1,10638,unspec
19,45156663,45156663,1,10639,unspec
19,45156680,45156680,1,10640,unspec
19,45156755,45156755,0.722846442,10641,unspec
19,45156878,45156878,1,10642,unspec
19,45157080,45157080,1,10643,unspec
19,45157106,45157106,0.861037394,10644,unspec
19,45157226,45157226,1,10645,unspec
19,45157381,45157381,1,10646,unspec
19,45158120,45158120,0.821401078,10647,unspec
19,45158154,45158154,1,10648,unspec
19,45158388,45158388,1,10649,unspec
19,45159037,45159037,1,10650,unspec
19,45159174,45159174,1,10651,unspec
19,45159201,45159201,0.845660881,10652,unspec
