chr,start,end,kappa,tau,T_original,T_Knock1,T_Knock2,T_Knock3,T_Knock4,T_Knock5,q-value,Ind,MarkerName
19,45018952,45018952,3,0.0004972,0.0040854,0.0010473,0.0025695,0.0044575,0.0039603,0.0043365,1,10094,unspec
19,45018965,45018965,5,0.0008815,0.0044862,0.0024193,0.0018094,0.0040058,0.0037923,0.0046738,1,10095,unspec
19,45018978,45018978,0,0.0027403,0.0044918,4.15E-05,0.0026732,0.00014589,0.0033495,0.0017515,0.775749674,10096,unspec
19,45019031,45019031,2,0.0025423,0.0030556,0.0070032,0.0070115,0.0041515,0.0044692,0.00514,1,10097,unspec
19,45019062,45019062,3,0.0003809,0.0022038,0.0012645,0.0023432,0.00239,0.0020091,0.0016653,1,10098,unspec
19,45019147,45019147,1,0.0030622,0.0038962,0.0052766,0.0016081,9.84E-05,0.0022144,0.0033863,1,10099,unspec
19,45019177,45019177,4,0.0021313,0.0024015,0.0045996,0.0026425,0.0036456,0.0047738,0.0018213,1,10100,unspec
19,45019385,45019385,5,0.0039454,0.0016497,0.0021743,0.0040497,0.0020589,0.0022636,0.0061197,1,10101,unspec
19,45019415,45019415,5,0.0004143,0.0023933,0.0024528,0.0012248,0.0011601,0.0026147,0.0028076,1,10102,unspec
19,45019474,45019474,0,0.0040917,0.0064232,0.0047333,0.0040262,7.85E-05,0.0014155,0.0023315,0.683564356,10103,unspec
19,45019740,45019740,2,0.003501,0.0033178,0.0010077,0.005684,0.0025593,0.0020138,0.002183,1,10104,unspec
19,45019803,45019803,5,0.001859,0.0023081,0.0023724,0.0022761,0.001243,0.0017493,0.0041351,1,10105,unspec
19,45019869,45019869,0,0.0030565,0.0050512,0.0042879,0.0040065,0.0010626,0.0019947,0.00084656,0.743567251,10106,unspec
19,45020111,45020111,2,0.0045366,0.0029236,0.0017652,0.0074602,0.0071589,0.0036713,0.0017655,1,10107,unspec
19,45020201,45020201,0,0.0006234,0.0047911,0.0047619,0.0034403,0.0030097,0.004737,0.0041677,1,10108,unspec
19,45020325,45020325,5,0.1043647,0.0069739,0.0010324,0.0070153,0.012468,0.010181,0.11138,1,10109,unspec
19,45020588,45020588,1,0.0030481,0.00098461,0.004871,0.0040047,0.0018229,0.0030453,0.00081971,1,10110,unspec
19,45020626,45020626,4,0.0020817,0.0030726,0.0025769,0.0016153,0.0046914,0.0051543,0.005125,1,10111,unspec
19,45020778,45020778,1,0.0021304,0.00067074,0.0053552,0.0031792,0.0032248,0.0041161,0.0039804,1,10112,unspec
19,45020861,45020861,1,0.0019539,0.0006198,0.0037632,0.0019306,5.78E-05,0.0020954,0.0018093,1,10113,unspec
19,45021106,45021106,2,0.0021549,0.0025928,0.0025458,0.0040292,0.0018743,0.00073456,0.00087413,1,10114,unspec
19,45021186,45021186,4,0.0030817,0.0023751,0.0050809,0.0023424,0.0047944,0.0054568,0.00059297,1,10115,unspec
19,45021248,45021248,0,0.0018689,0.0035088,0.0028858,0.0016399,0.0018579,0.0012845,0.0014434,0.826019081,10116,unspec
19,45021295,45021295,3,0.0024422,0.0013277,0.0022118,0.0012305,0.004654,0.0025731,0.0030468,1,10117,unspec
19,45021335,45021335,3,0.0023619,0.0017842,0.0015931,0.0012506,0.0041461,0.0035577,0.0019514,1,10118,unspec
19,45021421,45021421,3,0.0023065,0.0029081,0.0033706,0.0030721,0.0052146,0.0020229,0.0020675,1,10119,unspec
19,45021604,45021604,3,0.0057185,0.0034265,0.0021712,0.0039686,0.009145,0.0025606,0.0037695,1,10120,unspec
19,45021780,45021780,1,0.0034107,0.0017389,0.0051496,0.00076166,0.0022108,0.00097209,0.0035315,1,10121,unspec
19,45022663,45022663,3,0.0040513,0.00050239,0.0042601,0.0038469,0.0078982,0.00049649,0.0056817,1,10122,unspec
19,45023393,45023393,2,0.0063291,0.0031008,0.0039061,0.0097305,0.0034014,0.0090913,0.00063005,1,10123,unspec
19,45023891,45023891,3,0.0019488,0.002047,0.0027724,0.0018639,0.0039958,0.0033524,0.0014328,1,10124,unspec
19,45023996,45023996,2,0.0009743,0.00042216,0.0026197,0.0027572,0.0022739,0.0017829,0.00097176,1,10125,unspec
19,45024151,45024151,1,0.0015044,0.0013479,0.0033956,0.0018912,0.0019285,0.0013893,0.0030474,1,10126,unspec
19,45024310,45024310,2,0.0016504,0.0032064,0.0015919,0.0037624,0.0023071,0.002112,0.00066528,1,10127,unspec
19,45024352,45024352,5,0.0015649,6.78E-05,0.00286,0.00047488,0.0017329,0.002464,0.0032978,1,10128,unspec
19,45024454,45024454,0,0.002561,0.0049065,0.0014161,0.0047275,0.0023455,0.0016009,0.0048237,0.793043478,10129,unspec
19,45025253,45025253,4,0.0005497,0.0023295,0.0021244,0.0026168,0.0010714,0.0026741,0.0019916,1,10130,unspec
19,45025315,45025315,4,0.0027733,0.002654,0.002882,0.0017082,0.0012042,0.0044815,0.0010874,1,10131,unspec
19,45025541,45025541,5,0.0088669,0.0030475,0.0012864,0.0024631,0.0092931,0.00039766,0.01133,1,10132,unspec
19,45026449,45026449,4,0.0046805,0.0015291,0.00179,0.0042999,0.0011465,0.0062096,0.00090498,1,10133,unspec
19,45026539,45026539,1,0.0033877,0.0019604,0.0047493,0.0013616,0.00033221,0.00016518,0.0021379,1,10134,unspec
19,45026589,45026589,1,0.0026635,0.0030098,0.0053859,0.00097199,0.0019009,0.0037373,0.0027224,1,10135,unspec
19,45026748,45026748,0,0.0096171,0.011776,0.0021589,0.0014916,0.0057268,0.0021519,0.0049748,0.462385321,10136,unspec
19,45027093,45027093,3,0.013708,0.003403,0.0049037,5.14E-05,0.017111,0.013598,0.00083662,1,10137,unspec
19,45027294,45027294,2,0.0018093,0.0028224,0.0018177,0.003627,0.0015015,0.0022653,0.0014248,1,10138,unspec
19,45027316,45027316,4,0.0054513,0.0020779,0.0027182,0.0003922,0.0051382,0.0081695,0.0027256,1,10139,unspec
19,45028122,45028122,4,0.007264045,0.00012339,9.06E-05,0.0034673,4.35E-05,0.0073546,1.39E-05,1,10140,unspec
19,45028197,45028197,4,0.0030262,0.0011676,3.69E-05,0.0034206,4.32E-05,0.0041938,0.0015206,1,10141,unspec
19,45028360,45028360,4,0.00268,0.0012672,0.00025024,0.0014343,7.92E-05,0.0036838,0.0010038,1,10142,unspec
19,45028629,45028629,3,0.0050455,0.0021325,0.0034584,0.0012546,0.007178,0.0071464,0.00063647,1,10143,unspec
19,45028751,45028751,1,0.0021401,0.0041156,0.0062557,0.0049599,0.0013523,0.0038334,0.0049523,1,10144,unspec
19,45029200,45029200,4,0.0025536,0.0025223,0.0025363,0.0035851,0.0026355,0.0051891,0.0037636,1,10145,unspec
19,45029433,45029433,0,0.0014153,0.003172,0.0017567,0.00024784,0.00088376,0.0020685,0.0024367,0.855994358,10146,unspec
19,45029642,45029642,3,0.0013035,0.0025592,0.0013102,0.0020997,0.0034032,0.0010497,0.0024279,1,10147,unspec
19,45030092,45030092,4,0.00224312,0.00063025,0.0017026,0.00059122,0.0015787,0.0031917,0.00094858,1,10148,unspec
19,45030783,45030783,0,0.00603545,0.0068582,0.0037536,0.00018008,0.00030593,0.00082275,0.0063214,0.567664671,10149,unspec
19,45031102,45031102,3,0.0011519,0.0030172,0.0017724,0.0019164,0.0030683,0.002301,0.0013231,1,10150,unspec
19,45031241,45031241,3,0.003082,0.0032757,0.0012963,0.0005641,0.0036461,5.27E-06,0.00029014,1,10151,unspec
19,45031736,45031736,2,0.00766747,0.00014364,0.0012897,0.0085019,0.00083443,0.0035698,0.00071867,1,10152,unspec
19,45032052,45032052,3,0.0051531,0.0042672,0.0053979,0.0057343,0.010551,0.0077631,0.0012447,1,10153,unspec
19,45032289,45032289,5,0.0045063,0.0046951,0.0034653,0.0044005,0.0018934,0.004354,0.0088603,1,10154,unspec
19,45032373,45032373,0,0.0012816,0.0033974,0.0024585,0.0010705,0.0022864,0.00023108,0.0021158,0.858585859,10155,unspec
19,45032778,45032778,4,0.0116733,0.005295,0.0034537,0.0021813,0.003029,0.015127,0.0036038,1,10156,unspec
19,45032803,45032803,1,0.00759111,9.66E-05,0.0082666,0.00017121,0.0029116,0.0036769,0.00067549,1,10157,unspec
19,45032856,45032856,3,0.0015558,0.00089623,0.0029075,0.0014786,0.0030344,0.0014393,0.0020086,1,10158,unspec
19,45032957,45032957,4,0.0013873,0.0033597,0.002243,0.002964,0.0022308,0.0036303,0.0021464,1,10159,unspec
19,45033700,45033700,2,0.0032977,0.004027,0.003422,0.007913,0.0050481,0.0046153,0.0047552,1,10160,unspec
19,45033762,45033762,4,0.0014741,0.0012665,0.0016325,0.0016271,0.0011699,0.0028845,0.0014104,1,10161,unspec
19,45033857,45033857,2,0.001979,0.0030864,0.0011059,0.0044561,0.0030333,0.0014069,0.0024771,1,10162,unspec
19,45034127,45034127,2,0.0053863,0.0061496,0.0019305,0.0067894,9.23E-06,0.00058256,0.0014031,1,10163,unspec
19,45034159,45034159,1,0.0252981,0.003593,0.029976,0.0046779,0.0044909,0.0086408,0.0056388,1,10164,unspec
19,45034521,45034521,4,0.0013738,0.0022092,0.0030306,0.0038987,0.0017284,0.0044044,0.0040885,1,10165,unspec
19,45036955,45036955,1,0.0055524,0.0024277,0.0074088,0.0011731,0.0013458,0.0018564,0.0060396,1,10166,unspec
19,45037243,45037243,3,0.0057754,0.0033445,0.0044497,0.0042246,0.01,0.0061202,0.0040656,1,10167,unspec
19,45037358,45037358,1,0.0086801,0.0018919,0.010572,0.0034005,0.0042549,0.00041791,0.0016629,1,10168,unspec
19,45038120,45038120,0,0.0011102,0.003867,0.0021713,0.0031556,0.0027568,0.0034976,0.0027251,0.863267813,10169,unspec
19,45038156,45038156,3,0.0060733,0.0013704,0.0025059,0.00030758,0.0085792,0.002939,0.0067867,1,10170,unspec
19,45038427,45038427,5,0.0039943,0.0042031,0.0016428,0.0016653,0.0014412,0.00076631,0.0056371,1,10171,unspec
19,45038524,45038524,0,0.0034444,0.006206,0.0044286,0.0027071,0.0027616,0.005583,0.002241,0.712,10172,unspec
19,45039213,45039213,4,0.0011032,0.00080558,0.002554,0.0025519,0.0022529,0.0033561,0.0016119,1,10173,unspec
19,45040115,45040115,2,0.0013713,0.0015651,0.0016569,0.0029364,0.0026802,0.0010254,0.0013264,1,10174,unspec
19,45040497,45040497,0,0.0028826,0.0053607,0.0025883,0.0024781,0.0019374,0.0028239,0.0021753,0.76351166,10175,unspec
19,45040529,45040529,2,0.015508,0.013699,0.007274,0.017738,0.00223,0.0017211,0.001922,1,10176,unspec
19,45040683,45040683,4,0.005122,0.0023489,0.0039012,0.0023621,0.0012346,0.0074709,0.0016664,1,10177,unspec
19,45041093,45041093,0,0.0237748,0.032463,0.00065968,0.0091204,0.00043017,0.0086882,0.0093017,0.402941176,10178,unspec
19,45041110,45041110,4,0.0028685,0.0022326,0.00059272,0.0047708,0.0016642,0.0051011,0.0042963,1,10179,unspec
19,45041255,45041255,2,0.0028312,0.0034737,0.0044897,0.005324,0.0016888,0.0024928,0.0019339,1,10180,unspec
19,45041444,45041444,3,0.0030844,0.0036327,0.0017991,0.0047845,0.0053822,0.0022978,0.00095741,1,10181,unspec
19,45041562,45041562,5,0.0015929,0.0015537,0.0018457,0.00031124,0.0015126,0.0019341,0.0031466,1,10182,unspec
19,45042176,45042176,1,0.0170518,0.011516,0.021556,0.010214,0.0038144,0.0039518,0.0045042,1,10183,unspec
19,45042304,45042304,0,0.0750187,0.078973,0.0089734,0.0039543,0.0033612,0.001963,0.018371,0.361061947,10184,unspec
19,45042880,45042880,2,0.00433527,0.00076016,0.0013348,0.0050604,0.00024615,0.00025807,0.00072513,1,10185,unspec
19,45043361,45043361,5,0.0024635,0.00070047,0.0053568,0.0035727,0.0042143,0.00062131,0.0060362,1,10186,unspec
19,45043362,45043362,1,0.0484807,0.031046,0.055679,0.0035977,0.0071983,0.0061123,0.01522,1,10187,unspec
19,45043803,45043803,5,0.0032285,0.0036463,0.0023637,0.0037659,0.0023207,0.0024199,0.0056484,1,10188,unspec
19,45043880,45043880,5,0.0008828,0.00067674,0.0019877,0.0025579,0.0024685,0.0031374,0.0033513,1,10189,unspec
19,45044016,45044016,0,0.01453,0.024857,0.0094679,0.013076,0.018218,0.010327,0.01029,0.434394904,10190,unspec
19,45044325,45044325,5,0.0005948,0.0011648,0.0036445,0.00345,0.0010721,0.0034138,0.0040086,1,10191,unspec
19,45044772,45044772,5,0.0040081,0.0031127,0.0024661,0.0062457,0.0032968,0.0017766,0.0071208,1,10192,unspec
19,45044997,45044997,4,0.0068192,0.00022917,0.0045581,0.004969,0.0039368,0.010756,0.0005141,1,10193,unspec
19,45045101,45045101,2,0.0035074,0.00012609,0.003554,0.0049061,0.0026531,0.0013987,0.0011829,1,10194,unspec
19,45045244,45045244,3,0.0148765,0.0031444,0.0017172,0.0033815,0.018258,0.014975,0.0039421,1,10195,unspec
19,45045517,45045517,5,0.0006605,0.0016555,0.0012532,0.0020693,0.00058367,0.0017825,0.002316,1,10196,unspec
19,45045877,45045877,5,0.0039871,0.002496,4.23E-05,0.0042624,0.0035955,0.0040805,0.0075826,1,10197,unspec
19,45046755,45046755,5,0.006717,0.004281,0.00066922,0.0018693,0.006807,0.00085937,0.0085863,1,10198,unspec
19,45046766,45046766,1,0.0009946,0.00044577,0.0032401,0.00068065,0.002656,0.0022455,0.0030637,1,10199,unspec
19,45046888,45046888,4,0.0029756,0.00082801,0.0024698,0.0031021,0.0029986,0.0054454,0.0019509,1,10200,unspec
19,45047149,45047149,1,0.074204,0.053504,0.085809,0.014829,0.003617,0.0049504,0.011605,1,10201,unspec
19,45047229,45047229,2,0.0010889,0.0028664,0.0028831,0.0031765,0.0020366,0.0020876,0.0011453,1,10202,unspec
19,45048007,45048007,5,0.0017595,0.0018349,0.0026171,0.0044084,0.0026916,0.0041152,0.0044511,1,10203,unspec
19,45048940,45048940,1,0.0008831,0.0026803,0.0033407,0.0025021,0.00057176,0.0024576,0.00083967,1,10204,unspec
19,45049329,45049329,2,0.0035481,0.002997,0.0014942,0.0050423,0.00049659,0.003832,0.00082811,1,10205,unspec
19,45049635,45049635,4,0.0076477,0.0026167,0.0056364,0.0013174,0.0016981,0.0096038,0.0019561,1,10206,unspec
19,45050042,45050042,3,0.0013607,0.001305,0.0015779,0.0017388,0.0029386,0.00019935,0.0022022,1,10207,unspec
19,45050282,45050282,4,0.0030282,0.0034393,0.00014366,0.0051722,0.00093276,0.0064593,0.0034311,1,10208,unspec
19,45050546,45050546,1,0.0018016,0.0015297,0.0033313,0.0015193,0.0023898,0.0010681,0.0027352,1,10209,unspec
19,45050742,45050742,1,0.0031511,0.0023416,0.0055533,0.0028001,0.0018488,0.0024022,0.0045165,1,10210,unspec
19,45050800,45050800,3,0.001439,0.0011761,0.00090979,0.0032855,0.0047245,0.0038526,0.0034802,1,10211,unspec
19,45051130,45051130,4,0.0005283,0.0024953,0.0022478,0.0025066,0.0027777,0.0030349,0.0028523,1,10212,unspec
19,45051621,45051621,0,0.001801,0.0028706,0.0021018,0.00015009,0.0004616,0.0024243,0.0010696,0.834979757,10213,unspec
19,45051729,45051729,0,0.0019273,0.0041238,0.0033456,0.0015487,0.0021965,0.0017995,0.0035705,0.820892857,10214,unspec
19,45051730,45051730,3,0.0023121,0.00015094,0.0010376,0.0028657,0.0033497,0.00064501,0.0020979,1,10215,unspec
19,45052872,45052872,5,0.00208,0.0011807,0.00167,0.00054904,0.0011367,0.0016359,0.0032607,1,10216,unspec
19,45053404,45053404,0,0.0338707,0.035364,0.011984,3.59E-05,0.0014933,0.00034878,0.0045266,0.3890625,10217,unspec
19,45053509,45053509,5,0.0024279,0.002952,0.0013466,0.00094285,0.0029038,0.002189,0.0046169,1,10218,unspec
19,45053677,45053677,4,0.0038355,0.001115,0.0023818,0.00085607,0.0010096,0.0049505,0.00269,1,10219,unspec
19,45053960,45053960,2,0.0261772,0.0079517,0.0092343,0.02739,0.00049097,2.42E-05,0.0012128,1,10220,unspec
19,45054044,45054044,3,0.0048795,0.0013699,0.0022054,0.0017285,0.0070849,0.0041227,0.0035095,1,10221,unspec
19,45054397,45054397,0,0.0008749,0.0030617,0.0021868,0.0025193,0.00061714,0.0021308,0.0023723,0.882844244,10222,unspec
19,45054485,45054485,5,0.0109142,0.0051398,0.0045147,0.0076904,0.014402,0.001872,0.016054,1,10223,unspec
19,45055130,45055130,4,0.004867,0.0028607,0.0035069,0.0011783,0.00039053,0.0077277,0.0034447,1,10224,unspec
19,45055399,45055399,4,0.0011463,0.0025483,0.0021682,0.0025637,0.0012364,0.0033145,0.0016362,1,10225,unspec
19,45056143,45056143,5,0.0060904,0.0021721,0.0026032,0.00017483,0.0027855,0.0015001,0.0082625,1,10226,unspec
19,45056260,45056260,0,0.0010244,0.0028933,0.0014781,0.0018689,0.00027535,0.0019749,0.002772,0.871666667,10227,unspec
19,45056299,45056299,5,0.0019743,0.0046441,0.0020885,0.0052783,0.0014878,0.0052514,0.0066184,1,10228,unspec
19,45056541,45056541,4,0.0015398,0.002385,0.001667,0.0014144,0.001794,0.0033338,0.0031371,1,10229,unspec
19,45057105,45057105,3,0.0010495,0.0012941,0.00069071,0.0013915,0.0023436,0.00027651,0.0017064,1,10230,unspec
19,45057115,45057115,2,0.0063392,0.006006,0.00010362,0.0074367,0.00045306,0.0010975,0.0013617,1,10231,unspec
19,45058233,45058233,5,0.00221901,0.0001609,0.0016559,0.00085109,0.00078081,0.0016355,0.0030701,1,10232,unspec
19,45058493,45058493,4,0.008158,0.003454,0.002461,0.0022521,0.00077396,0.010619,0.0025088,1,10233,unspec
19,45059099,45059099,4,0.0046744,0.0043729,0.0013481,0.00014807,0.0044969,0.0060225,0.0013128,1,10234,unspec
19,45059116,45059116,5,0.0023653,0.00084053,0.0028692,0.0020401,0.0018535,0.0027065,0.0044054,1,10235,unspec
19,45059258,45059258,5,0.0013943,0.0018648,0.0036752,0.00097391,0.002827,0.0025964,0.0039907,1,10236,unspec
19,45059424,45059424,1,0.0014418,0.0033239,0.003443,0.00037301,0.0020983,0.0019988,0.0020012,1,10237,unspec
19,45059613,45059613,1,0.0099754,0.001977,0.012709,0.0097594,0.0015419,0.0027336,0.0040052,1,10238,unspec
19,45059782,45059782,2,0.0027232,4.44E-05,0.0019631,0.0040186,0.0012954,0.00052062,0.001836,1,10239,unspec
19,45059930,45059930,0,0.0094287,0.012895,0.0034663,0.0037139,0.0042572,0.00066347,0.0027865,0.462385321,10240,unspec
19,45059956,45059956,2,0.0301069,0.0048332,0.020419,0.034977,0.0015411,0.0048701,0.0088887,1,10241,unspec
19,45059984,45059984,1,0.0012367,0.0032635,0.0041854,0.003144,0.0029487,0.0025572,0.001286,1,10242,unspec
19,45059997,45059997,4,0.0046908,0.0042098,0.0012699,0.0069318,0.0015302,0.0085145,0.0038237,1,10243,unspec
19,45060437,45060437,4,0.0031403,0.0034085,0.0019558,0.0021783,0.0012839,0.0050961,0.00059298,1,10244,unspec
19,45060735,45060735,2,0.0022018,0.00069068,0.0011882,0.00339,0.0015582,0.0024018,0.000895,1,10245,unspec
19,45061657,45061657,1,0.0202273,0.013352,0.024741,0.0041504,0.0044235,0.0045137,0.018778,1,10246,unspec
19,45064390,45064390,1,0.0004198,0.0017941,0.0028369,0.0018779,0.0024171,0.0027139,0.0028141,1,10247,unspec
19,45064410,45064410,3,0.0005292,0.0029303,0.0022135,0.0022342,0.0034595,0.0032996,0.0031175,1,10248,unspec
19,45064722,45064722,5,0.0006122,0.0009509,0.0028774,0.0030901,0.0020114,0.0026663,0.0032785,1,10249,unspec
19,45065114,45065114,0,0.0010842,0.0027048,0.0017626,0.00066792,0.0016206,0.00061216,0.0018727,0.867885436,10250,unspec
19,45065521,45065521,3,0.0010786,0.0018933,0.0018266,0.0028495,0.0029719,0.0019132,0.0015458,1,10251,unspec
19,45065537,45065537,1,0.114893,0.015362,0.14073,0.074112,0.025837,0.02239,0.039558,1,10252,unspec
19,45065751,45065751,1,0.035295,0.00047627,0.040116,0.0058429,0.004821,0.003074,0.012401,1,10253,unspec
19,45066793,45066793,1,0.0061934,0.0028247,0.0085194,0.0032169,0.0014949,0.002326,0.001528,1,10254,unspec
19,45068523,45068523,2,0.033002,0.01186,0.012904,0.045906,0.017317,0.017071,0.003235,1,10255,unspec
19,45068642,45068642,1,0.005716,0.01846,0.019628,0.014611,0.013912,0.013427,0.013663,1,10256,unspec
19,45068645,45068645,1,0.150071,0.021209,0.17128,0.089486,0.0027361,0.0049821,0.032277,1,10257,unspec
19,45068714,45068714,1,0.0026867,0.0015983,0.004285,0.0028708,0.0014381,0.0023235,0.0010943,1,10258,unspec
19,45068774,45068774,4,0.0021953,0.0047193,0.0034067,0.0027084,0.0030501,0.005602,0.0038099,1,10259,unspec
19,45069993,45069993,4,0.0019013,0.00091867,0.001489,0.0025267,0.0025341,0.0038669,0.0019656,1,10260,unspec
19,45070147,45070147,0,0.0017108,0.0036072,0.0025235,0.0016178,0.0018372,0.0031229,0.0018964,0.836977492,10261,unspec
19,45070304,45070304,1,0.0030105,0.001372,0.0043825,0.0014234,0.002147,0.0011222,5.98E-05,1,10262,unspec
19,45070739,45070739,2,0.0011708,0.00067811,0.0016351,0.0028059,0.0006424,0.002434,0.0020312,1,10263,unspec
19,45070927,45070927,3,0.0004414,0.001995,0.0026517,0.0020144,0.0028934,0.002504,0.002452,1,10264,unspec
19,45070981,45070981,4,0.00079813,0.00060546,0.00053967,0.0011328,6.61E-05,0.0013378,0.0004427,1,10265,unspec
19,45071224,45071224,2,0.0037546,0.0011995,0.002356,0.0059308,0.0025681,0.0021762,0.0011022,1,10266,unspec
19,45071408,45071408,5,0.0009276,0.0027613,0.0014685,0.00021469,0.0022951,0.003009,0.0032227,1,10267,unspec
19,45071497,45071497,2,0.078425,0.010645,0.0080805,0.08907,0.0037587,0.017327,0.030791,1,10268,unspec
19,45071542,45071542,0,0.0017831,0.0030674,0.00040433,0.00067924,0.0029604,0.0012843,0.0014166,0.834979757,10269,unspec
19,45071958,45071958,3,0.0019512,0.0020052,0.0038287,0.0030142,0.0039564,0.001758,0.00096815,1,10270,unspec
19,45072405,45072405,0,0.0010373,0.0032659,0.0031274,0.00071921,0.0022286,0.0015885,0.0024489,0.871666667,10271,unspec
19,45072775,45072775,4,0.00265456,0.00049754,0.002821,0.0023548,2.35E-05,0.0031521,0.00021995,1,10272,unspec
19,45073456,45073456,4,0.0040612,0.0057616,0.0044299,0.0021976,0.0036552,0.0084911,0.0045645,1,10273,unspec
19,45075054,45075054,2,0.0019098,0.0033462,0.0015974,0.0035072,0.0018903,0.00085642,0.00018712,1,10274,unspec
19,45075441,45075441,0,0.0019224,0.0034091,0.00040852,0.0022321,0.0014867,4.04E-05,0.0019345,0.822103387,10275,unspec
19,45075584,45075584,2,0.0023375,0.001915,0.0015053,0.0042525,0.0019778,0.0022206,0.0014216,1,10276,unspec
19,45075984,45075984,4,0.00060093,0.00087487,0.0012863,0.00050747,0.0012062,0.0014758,8.00E-05,1,10277,unspec
19,45076689,45076689,3,0.0035874,0.0028492,0.0048613,0.0025462,0.0063618,0.0025813,0.0027744,1,10278,unspec
19,45077114,45077114,5,0.0033749,0.0016319,0.0029725,0.0029404,0.0035299,0.0026389,0.0063153,1,10279,unspec
19,45077818,45077818,1,0.002646,0.0028877,0.0056813,0.0030353,0.0032753,0.0037813,0.0016134,1,10280,unspec
19,45078695,45078695,3,0.0016295,0.0023484,0.0017563,0.00015898,0.0037453,0.0030103,0.0021158,1,10281,unspec
19,45079030,45079030,4,0.002074,0.0026042,0.004519,0.0038668,0.0028942,0.0049682,0.0011981,1,10282,unspec
19,45079144,45079144,3,0.0014641,1.87E-05,0.0019876,0.0014851,0.0028542,0.00088068,0.0013901,1,10283,unspec
